Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,helpful,verified,variant,rating,text_ko
4.0 out of 5 stars,Stuff Reviewe,https://www.amazon.com/gp/customer-reviews/RCWDN4ILCZ078/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"4.0 out of 5 stars
 Very nice with bundle",The product is amazing and removes clogged pores but I would highly recommend buying a bundle as it might be cheaper but buying the whole set will get very pricey but over all very good product. 👍,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 6, 2024",0,Verified Purchase,,4,이 제품은 놀랍고 막힌 모공을 제거해 주지만 번들을 구입하는 것이 더 저렴할 수 있으므로 적극 권장합니다. 그러나 전체 세트를 구입하면 매우 비싸지만 전체적으로 매우 좋은 제품입니다. 👍
5.0 out of 5 stars,Cairo,https://www.amazon.com/gp/customer-reviews/RWPYAPEIC3P7P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 My new fav, possibly one of my holy Grail facial products","This is a good sized amount of product. I originally was going to use two pumps of the product but after the first pump. I could tell I wouldn't need much more so I added a half pump more. So 1.5 pumps total, I could have easily only used .5 or 1 pump. It felt so nourishing on my skin. Like most other double cleansing oils,any times it can leave your vision a little ""foggy"" for a moment after using, an annoying but harmless side effect. But to my surprise, I didn't have that experience at all. Every product cleansing oil I've tried has always done that to me. So already it was a plus for me.
I'm gently on my eye area so I don't hurt my eyelashes or delicate and thin skin in the eye area..I gently press my fingertips onto the eyelids to ""melt"" makeup away. I don't ever use a scrubbing motion. This method worked wonderfully as well this time. The cleansing oil spread easily but was not at all runny, nor was it goopy. It was the perfect consistency. No harsh smells or burning or irritating texture against my skin. Great for sensitive and delicate skin. I rinsed my mascara and eyeshadow of easily after 40 seconds of gentle rubbing. No residue left behind and my skin isn't tight and dry and is so wet to the touch. I don't wear much makeup, usually just eyes or long lasting lip color. But I do live in a humid southern USA state and need to get the sticky humid off at the end of a day. Worked wonders. I could have been fine with using just this but I also bought the foam cleanser well and the combination of both was phenomenal for this skincare nerd. I do believe these will last quite some time so makes it great value for the money. Quality skincare and I'm excited to try more of their products!
Pics show my eye makeup before applying, after with it on my skin, and after only rinsing it three times. I used a roll of gift wrapping tape for scale of bottle size.. came with a nice an easy to remove sanitary safety clasp to prevent spillage.","https://m.media-amazon.com/images/I/610rSd0-ilL.88.jpg  
https://m.media-amazon.com/images/I/613rCW5pQbL.88.jpg  
https://m.media-amazon.com/images/I/61E0DP8N3vL.88.jpg  
https://m.media-amazon.com/images/I/61SCTpfLrtL.88.jpg  
https://m.media-amazon.com/images/I/61Wx-d5T9ML.88.jpg  
https://m.media-amazon.com/images/I/61eIkF2KySL.88.jpg  
https://m.media-amazon.com/images/I/61iiBnYrFLL.88.jpg  
https://m.media-amazon.com/images/I/61vzyfEGjfL.88.jpg  
https://m.media-amazon.com/images/I/716cbY4qbVL.88.jpg  
https://m.media-amazon.com/images/I/716sQeXdw2L.88.jpg  
https://m.media-amazon.com/images/I/71HsERxm2YL.88.jpg  
https://m.media-amazon.com/images/I/71tAt1rnkjL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 4, 2025",10 people found this helpful,Verified Purchase,,5,좋은 사이즈의 제품입니다. 원래는 2번 펌핑을 하려고 했는데 1번 펌핑 후에 사용하게 되었어요. 더 이상 필요하지 않을 것 같아서 반 펌프를 더 추가했습니다. 따라서 총 1.5개의 펌프를 사용하면 쉽게 0.5~1개의 펌프만 사용할 수 있습니다. 피부에 영양감이 듬뿍 느껴지더라구요. 대부분의 다른 더블 클렌징 오일과 마찬가지로 사용 후 잠시 동안 시야가 약간 흐릿해질 수 있습니다. 이는 짜증나지만 무해한 부작용입니다. 그런데 놀랍게도 저는 그런 경험이 전혀 없었습니다. 이자형
5.0 out of 5 stars,thumper,https://www.amazon.com/gp/customer-reviews/R96HUDU4Y17X9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Get this now!","I’ve been using the Anua Cleansing Oil and I’m honestly obsessed. From the first use, I could tell this was something special. The texture is silky and lightweight—it glides over my skin effortlessly and melts away makeup and sunscreen without any harsh rubbing. What really impressed me, though, was how soft and smooth my skin felt afterward. No tightness, no greasy residue, just clean, calm skin.

It also has a subtle, calming scent that makes the cleansing routine feel almost spa-like. Plus, my pores look more refined and my skin feels more balanced overall. If you’re into double cleansing or just want a gentle yet effective oil cleanser, I can’t recommend this enough.","https://m.media-amazon.com/images/I/61jRa+Y3xmL.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 17, 2025",3 people found this helpful,Verified Purchase,,5,"나는 Anua 클렌징 오일을 사용해 왔고 솔직히 집착하고 있습니다. 처음 사용했을 때부터 이것이 뭔가 특별한 것임을 알 수 있었습니다. 질감은 부드럽고 가벼워서 피부 위에서 쉽게 미끄러지듯 움직이며 세게 문지르지 않고도 메이크업과 자외선 차단제를 녹여줍니다. 하지만 정말 인상 깊었던 점은 사용 후 피부가 얼마나 부드럽고 매끄러워졌는지였습니다. 끈적임도 없고, 기름진 잔여물도 없고, 깨끗하고 차분한 피부를 선사합니다.

또한 클렌징 루틴을 거의 스파와 같은 느낌으로 만들어주는 미묘하고 차분한 향기가 있습니다. 게다가, 남"
5.0 out of 5 stars,Maria,https://www.amazon.com/gp/customer-reviews/RCOJWH9EBD6WD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Gentle on the skin and perfect for double cleansing","This oil-based cleanser from Anua has become an essential part of my routine. I use it as the first cleansing phase, after removing my makeup, and it has been very gentle on my skin. I have acne and I am very careful with the products I use, but since I started applying it I haven't had breakouts.
I use it every afternoon and it helps me remove debris without leaving a greasy or heavy feeling. I love the texture and how it leaves my skin clean but hydrated. Highly recommended if you are looking for something effective yet gentle for sensitive or acne-prone skin.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 19, 2025",2 people found this helpful,Verified Purchase,,5,"Anua의 이 오일 기반 클렌저는 내 일상의 필수적인 부분이 되었습니다. 메이크업을 지운 후 첫 번째 클렌징 단계에 사용하는데, 피부에 매우 순하게 작용합니다. 저는 여드름이 있어서 사용하는 제품에 매우 주의를 기울이고 있는데 사용하기 시작한 이후로는 여드름이 나지 않았습니다.
매일 오후에 사용하는데 기름지거나 무거운 느낌을 남기지 않고 잔여물을 제거하는 데 도움이 됩니다. 나는 질감을 좋아하고 피부를 깨끗하면서도 촉촉하게 유지하는 방법을 좋아합니다. 찾고 계시다면 적극 추천합니다"
5.0 out of 5 stars,Philip Glass,https://www.amazon.com/gp/customer-reviews/R38LOQZJHXMLR0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Double cleanse! It's the key!","I love this product! At first it didn't really do much but hydrate my skin but by use 6 I would say, my skin felt so much cleaner! My sebum production got lower, my pores felt cleaner, and even my pores got smaller! However, I have to admit that I double cleansed. I used Cerave Acne Foaming Cream Cleanser and CeraVe Acne Control Cleanser after Anua Heartleaf Pore Control Cleansing Oil. In my opinion they all worked great. I do want to try Heartleaf Quercetinol Pore Deep Cleansing Foam as a part of the double cleansing package. I want to see if it can do a better job than the Cerave. All in all, this product really did get down into my pores and made my face cleaner.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 12, 2025",9 people found this helpful,Verified Purchase,,5,"나는 이 제품을 좋아한다! 처음에는 별로 효과가 없었지만 피부에 수분을 공급해 주었는데 6을 사용하니 피부가 훨씬 깨끗해진 느낌이 들었어요! 피지분량이 줄어들고, 모공이 더 깨끗해지는 느낌이 들고, 모공도 작아졌어요! 하지만 이중세안을 했다는 것은 인정해야겠습니다. 아누아 하트리프 포어 컨트롤 클렌징 오일 사용 후 세라브 아크네 포밍 크림 클렌저와 세라베 아크네 컨트롤 클렌저를 사용했습니다. 제 생각에는 그들은 모두 훌륭하게 일했습니다. 하트리프 퀘르세티놀 포어 딥 클렌징 폼을 한번 써보고 싶어요"
5.0 out of 5 stars,Nathan,https://www.amazon.com/gp/customer-reviews/R3RT5ZQLLZCDD1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 A refreshing oil based cleanser that gives a deep cleanse","I've been using this product daily, and it's been keeping my skin feeling speckless and non-greasy.

It's the exact one that's been going viral on TikTok and social media. It's high quality as expected of a korean skincare product, yet it's so affordable. I've noticed my skin breaks out less and my pores look better after a few days of use.

It's long lasting too. One bottle has been lasting me nearly all year and I use one pump a day.

It's an effective deep cleanser; it just gets any and all the dirt and grime on your face off, including makeup, oil, and germs.

Tip: Works best on relatively dry skin, try to dab off sweat before use.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 5, 2025",2 people found this helpful,Verified Purchase,,5,"매일매일 이 제품을 사용하고 있는데, 피부가 끈적임 없이 뽀송뽀송한 느낌을 유지하고 있어요.

TikTok과 소셜 미디어에서 입소문이 난 정확한 내용입니다. 한국 스킨케어 제품답게 퀄리티가 높으면서도 가격이 너무 저렴해요. 며칠 사용 후 피부가 덜 갈라지고 모공이 좋아지는 것을 확인했습니다.

지속력도 오래가요. 한 병은 거의 일년 내내 지속되었으며 하루에 한 펌프를 사용합니다.

효과적인 딥 클렌저입니다. 그것은 단지 모든 것을 얻습니다."
5.0 out of 5 stars,Elizabeth White,https://www.amazon.com/gp/customer-reviews/R2BJUVA51RVN2M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Perfect first-step oil cleanser","After incorporating this into my skincare routine for a couple of months, I am officially a convert to double cleansing! I’ve been massaging the oil into my dry face for a minute before I shower at night, rinsing it off with a little water, then following up with a gentle cleanser in the shower. The oil does a great job of removing my makeup and sunscreen, so by the time I follow up with the second wash, it feels like I’m really cleaning my skin, instead of just getting whatever’s on the surface off. It took at least a month to see any visible improvement in my skin, but now I have less prominent sebaceous filaments and my pores look smaller.

It’s definitely worth adding this oil as an additional step in your skincare routine!","https://m.media-amazon.com/images/I/61fYW62a3WL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 1, 2025",11 people found this helpful,Verified Purchase,,5,"이것을 몇 달 동안 제 스킨케어 루틴에 포함시킨 후, 저는 공식적으로 더블 클렌징으로 전환했습니다! 나는 밤에 샤워하기 전에 건조한 얼굴에 오일을 1분 동안 마사지하고 약간의 물로 헹구고 샤워할 때 순한 클렌저를 사용했습니다. 오일이 메이크업과 자외선 차단제를 잘 지워주기 때문에 2차 세안을 할 즈음에는 겉에 있는 잔여물만 묻어나는 게 아니라 정말 피부가 깨끗해진 느낌이 듭니다."
5.0 out of 5 stars,judette Augustin,https://www.amazon.com/gp/customer-reviews/R2WFZZ2QT1BNSN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 good","""I'm loving the Anua Heartleaf Pore Control Cleansing Oil! This 6.76 fl oz bottle is a game-changer for my skincare routine. The oil effectively dissolves makeup, sunscreen, and impurities without stripping my skin of its natural oils. It's also amazing at removing blackheads and minimizing pores. The heartleaf extract seems to be calming my skin, reducing inflammation. Gentle enough for daily use, it leaves my skin feeling soft, smooth, and refreshed. Highly recommend for anyone looking for a reliable, effective cleansing oil that delive on its promises!""",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 12, 2025",2 people found this helpful,Verified Purchase,,5,"""저는 Anua 하트리프 포어 컨트롤 클렌징 오일을 좋아합니다! 이 6.76 fl oz 병은 제 스킨케어 루틴의 판도를 바꿨습니다. 이 오일은 피부의 천연 오일을 제거하지 않으면서 메이크업, 자외선 차단제, 불순물을 효과적으로 용해시킵니다. 또한 블랙헤드를 제거하고 모공을 최소화하는 데에도 탁월합니다. 하트잎 추출물은 피부를 진정시키고 염증을 줄이는 것 같습니다. 매일 사용하기에 충분히 순하고 피부가 부드럽고 매끄러우며 상쾌한 느낌을 줍니다. 강력 추천 r을 찾는 사람을 위해"
5.0 out of 5 stars,oliv3,https://www.amazon.com/gp/customer-reviews/R1H4UG7L60OLGC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 works great!","i have very sensitive, acne prone and oily skin so I'm constantly worried when trying new products, but this did not break me out at all! even though its a cleansing oil my face didn't feel clogged or oily afterword's (unlike with the Beauty of Joseon oil cleanser, stay away from that one guys) this one left my face feeling refreshed and all my makeup melted off, i would recommend trying this!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 16, 2025",0,Verified Purchase,,5,"저는 매우 민감하고, 여드름이 잘 나고, 지성 피부를 가지고 있어서 새로운 제품을 사용할 때마다 항상 걱정이 되지만, 전혀 문제가 되지 않았습니다! 클렌징 오일임에도 불구하고 얼굴이 막히거나 기름지는 느낌은 없었어요 (조선미인 오일 클렌저와는 달리 저 사람은 멀리하세요) 이거 사용하면 얼굴이 산뜻해지고 메이크업도 다 녹아내리는 느낌이 들어서 꼭 써보시길 추천드려요!"
5.0 out of 5 stars,Barbara Montero,https://www.amazon.com/gp/customer-reviews/R32NHY7AEHAW3A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Game-Changer for Clear, Smooth Skin!","I absolutely love this cleansing oil! It effortlessly melts away all my makeup, even waterproof mascara, without irritating my skin. It leaves my face feeling clean, soft, and never greasy. I’ve noticed a big improvement in my blackheads and overall pore appearance after just a few uses. Plus, it has that luxurious feel you expect from high-quality Korean skincare. Gentle, effective, and now a must-have in my routine!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 18, 2025",0,Verified Purchase,,5,"저는 이 클렌징 오일을 정말 좋아해요! 메이크업은 물론 워터프루프 마스카라까지 피부에 자극 없이 녹여내네요. 얼굴이 깨끗하고 부드러우며 기름기가 전혀 없는 느낌이 듭니다. 단 몇 번만 사용해도 블랙헤드와 전체적인 모공 모양이 크게 개선되는 것을 느꼈습니다. 게다가, 한국의 고급 스킨케어에서 기대할 수 있는 고급스러운 느낌도 가지고 있습니다. 부드럽고 효과적이며 이제 내 일상의 필수품입니다!"
5.0 out of 5 stars,Ahmed Algahmi,https://www.amazon.com/gp/customer-reviews/R24A32LJOMAZM1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Amazing","I’ve been using the Anua Heartleaf Pore Control product for a few weeks now, and it’s quickly become a staple in my skincare routine. The formula is incredibly gentle yet effective—it helps minimize the appearance of pores without drying out my skin or causing any irritation. I love how lightweight and refreshing it feels, and the natural heartleaf extract really helps calm and soothe any redness or inflammation. After consistent use, my skin looks noticeably smoother, clearer, and more balanced. It’s perfect for anyone with sensitive or acne-prone skin looking for a reliable pore care solution.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 5, 2025",One person found this helpful,Verified Purchase,,5,"나는 몇 주 동안 Anua Heartleaf Pore Control 제품을 사용해왔고, 그것은 빠르게 내 스킨케어 루틴의 필수 요소가 되었습니다. 이 포뮬러는 놀라울 정도로 부드러우면서도 효과적입니다. 피부를 건조하게 하거나 자극을 주지 않으면서 모공을 최소화하는 데 도움이 됩니다. 나는 가볍고 상쾌한 느낌을 좋아하며 천연 심장 잎 추출물은 발적이나 염증을 진정시키고 진정시키는 데 도움이 됩니다. 꾸준히 사용하고 나면 피부가 눈에 띄게 매끄러워지고, 맑아지며, 균형 잡힌 모습을 보여줍니다."
5.0 out of 5 stars,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R3QUCWS4MIAZJA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Gentle and effective","This oil cleanser is a staple in my skincare routine! I usually use it to remove makeup before washing my face, and it melts everything off so easily—even stubborn mascara. On days when my skin feels dry, I’ll use it on its own as my only cleanser, and it still leaves my skin feeling clean, soft, and hydrated. It doesn’t strip my skin or leave a greasy residue—just a nice, nourished feeling. Love it!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 4, 2025",2 people found this helpful,Verified Purchase,,5,"이 오일 클렌저는 내 스킨 케어 루틴의 필수품입니다! 저는 주로 세안 전 메이크업을 지울 때 사용하는데, 잘 지워지지 않는 마스카라도 쉽게 녹여줍니다. 피부가 건조하다고 느끼는 날에는 단독으로 사용하는 클렌저인데, 여전히 피부가 깨끗하고 부드러우며 촉촉한 느낌을 줍니다. 피부가 벗겨지거나 기름진 잔여물이 남지 않습니다. 영양이 풍부하고 좋은 느낌입니다. 정말 좋아요!"
5.0 out of 5 stars,Mistura,https://www.amazon.com/gp/customer-reviews/R3UKM2MHBIA67X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Oil cleanser",This got all the gunk out of my face and was really good for my combination skin but I didn’t see any of the sebum come out that people usually comes with this product. However it’s still was great for my makeup removal and I will be purchasing again.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/fec4732b-9a78-4193-b621-acb8fe49d77c._CR0,26.0,281,281_SX48_.jpg","Reviewed in the United States on April 12, 2025",0,Verified Purchase,,5,"얼굴의 노폐물도 다 제거되고 복합성 피부에도 정말 좋았는데, 보통 이 제품을 먹으면 피지가 나오는 걸 못 느꼈어요. 그래도 메이크업 지우기에는 너무 좋아서 재구매 예정입니다."
5.0 out of 5 stars,Zuanny,https://www.amazon.com/gp/customer-reviews/R7X6SCW1QCZFH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Love it","I love this product, I would recommend to everyone. I have sensitive skin and it doesn’t brake me out. I used this one as part of my double cleansing routine. I would say it you wear mascara it won’t take it out that well though.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/a5f27d45-b413-48d8-a651-771e990924fe._CR0,26.0,281,281_SX48_.jpg","Reviewed in the United States on April 12, 2025",0,Verified Purchase,,5,나는 이 제품을 좋아합니다. 모든 사람에게 추천하고 싶습니다. 나는 민감한 피부를 가지고 있으며 그것은 나를 무너 뜨리지 않습니다. 나는 이것을 이중 클렌징 루틴의 일부로 사용했습니다. 마스카라를 바르면 잘 지워지지 않을 것 같아요.
5.0 out of 5 stars,Jael Santana,https://www.amazon.com/gp/customer-reviews/R1BUWZBU8CSUEI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Excellent!!","I love this formula, it's super soft to your skin, it leaves it super clean, it removes impurities, it's super light. It doesn't leave your face dry after using it, quite the contrary. Your skin will thank you!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 13, 2025",0,Verified Purchase,,5,"저는 이 포뮬러를 좋아합니다. 피부에 매우 부드럽고, 매우 깨끗하게 유지하며, 불순물을 제거하고, 매우 가볍습니다. 오히려 사용 후에도 얼굴이 건조해지지 않습니다. 당신의 피부는 당신에게 감사할 것입니다!"
5.0 out of 5 stars,Amie,https://www.amazon.com/gp/customer-reviews/R1CCUTBYOGWR5Z/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 This is the best oil wash there is",I have a subscribe and save for this because I can't get enough of this wash. The smell is pleasant it leaves your skin silky soft and smooth hydrated!! Korean skin care did it again!!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 16, 2025",0,Verified Purchase,,5,이 세탁물을 충분히 얻을 수 없기 때문에 구독하고 저장했습니다. 향기가 기분 좋게 피부를 부드럽고 매끄럽게 수분을 공급해 줍니다!! 한국 스킨케어가 또 해냈어요!!
5.0 out of 5 stars,Chrissy M.,https://www.amazon.com/gp/customer-reviews/R16TM1P4G6ITUG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 So SO soft!","When you first put this on your face, you’re thinking how am I ever going to wash this off? However, it comes off rather easily. I can’t believe the difference from the first wash in my skin. It looks so so clean and smooth and oh my goodness, it’s so soft. I will definitely be repurchasing this wash!!",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 5, 2025",One person found this helpful,Verified Purchase,,5,"처음 이걸 얼굴에 바르면 이걸 어떻게 씻어낼 수 있을까 고민하시겠죠? 그러나 오히려 쉽게 벗겨집니다. 처음 세안했을 때와 피부의 차이가 믿기지 않아요. 너무 깨끗하고 부드러워 보이는데 맙소사, 너무 부드럽습니다. 나는 이 세탁물을 꼭 재구매할 것이다!!"
5.0 out of 5 stars,Yari rivera,https://www.amazon.com/gp/customer-reviews/R8C7KHDJZ6OW7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 ANUA oil facial cleanser","I've been using this ANUA oil facial cleanser for months. It removes all your makeup, impurities, and blackheads. I highly recommend it. My face has changed completely for the better.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 20, 2025",One person found this helpful,Verified Purchase,,5,"저는 이 ANUA 오일 페이셜 클렌저를 몇 달 동안 사용해 왔습니다. 메이크업, 노폐물, 블랙헤드를 모두 제거해 줍니다. 나는 그것을 강력히 추천합니다. 내 얼굴이 완전히 좋아졌습니다."
5.0 out of 5 stars,I. Betancourt,https://www.amazon.com/gp/customer-reviews/RFUJMAOY7B107/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 LONG LASTING AND EXCELENT QUALITY",Korean products are great for skin care. Period. This one is not the exception. I have very sensible eyes. This cleanser has been a great change when taking my eyes make up away. Second time I order this. This even comes with vitamin E. Yay,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 9, 2025",2 people found this helpful,Verified Purchase,,5,한국 제품은 피부 관리에 좋습니다. 기간. 이것도 예외는 아닙니다. 나는 매우 현명한 눈을 가지고 있습니다. 이 클렌저는 눈 화장을 지울 때 큰 변화를 가져왔습니다. 두 번째로 이것을 주문합니다. 심지어 비타민 E도 들어있어요.
5.0 out of 5 stars,Avi,https://www.amazon.com/gp/customer-reviews/R3AI8SJCOF2C8Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Great product","This oil cleanser, did what they said it would do, saw my blackhead removed easily, removes my makeup, I absolute love how it doesn't leave any greasy residue, it leaves my skin clean, soft and hydrated. I saw my pores minimizes and my breakout have been reducing This oil cleanse have proven beneficial to my skin, its textures Love this product.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 1, 2025",2 people found this helpful,Verified Purchase,,5,"이 오일 클렌저는 그들이 말한 대로 했고, 블랙헤드가 쉽게 제거되고, 메이크업이 지워지고, 기름진 잔여물이 전혀 남지 않고 피부가 깨끗하고 부드럽고 촉촉해지는 방식이 정말 마음에 듭니다. 모공이 최소화되고 트러블이 감소하는 것을 보았습니다. 이 오일 클렌징은 내 피부와 질감에 유익한 것으로 입증되었습니다. 이 제품이 마음에 듭니다."
5.0 out of 5 stars,Amber Goodrich,https://www.amazon.com/gp/customer-reviews/RQOVMFCHJQHGQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 BUY IT",Very good product! But i recommend washing your face with a water based cleanser first then make sure your face is completely dry before applying this and MAKE SURE YOU RUB IT IN FOR AT LEAST 3-4 minutes. Youll start to feel the stuff coming out of your skin!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 6, 2025",0,Verified Purchase,,5,아주 좋은 제품! 하지만 먼저 수성 클렌저로 세안한 다음 이 제품을 바르기 전에 얼굴이 완전히 건조되었는지 확인하고 최소 3~4분 동안 문지르는 것이 좋습니다. 피부에서 뭔가가 나오는 것을 느끼기 시작할 것입니다!
5.0 out of 5 stars,Lindsay Ortega,https://www.amazon.com/gp/customer-reviews/RUTHYGRB9JDTE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Great oil based cleanser",The product came nicely packaged and was just as it was described. The cleanser feels great on my skin and has a pleasant scent. It made my skin feel very soft and hydrated.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 16, 2025",One person found this helpful,Verified Purchase,,5,제품은 잘 포장되어 왔고 설명과 동일하게 왔습니다. 클렌저는 피부에 닿는 느낌이 좋고 향이 기분 좋습니다. 피부가 매우 부드럽고 촉촉해졌습니다.
5.0 out of 5 stars,Kaitlin Nau,https://www.amazon.com/gp/customer-reviews/R9LJUJP8WYNYZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Smooth and clear skin",Gets rid of white heads and blacks heads instantly. Great price for the size. Face is smoother and less red after the first couple of uses.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 18, 2025",One person found this helpful,Verified Purchase,,5,화이트 헤드와 블랙 헤드를 즉시 제거합니다. 크기에 비해 가격이 훌륭합니다. 처음 몇 번 사용하고 나면 얼굴이 더 매끄러워지고 붉은기가 덜해집니다.
5.0 out of 5 stars,Emily Masters,https://www.amazon.com/gp/customer-reviews/R3IZO7Q4H2L9J7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Very nice product!!","I love to double cleanse with this, it is good for my sensitive skin and takes off my makeup so easily! I would buy again!!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/e302ef5c-c42b-4774-bba9-109a143cbeb3._CR187,0,1125,1125_SX48_.jpg","Reviewed in the United States on April 19, 2025",One person found this helpful,Verified Purchase,,5,저는 이걸로 더블클렌징하는 걸 좋아해요. 예민한 피부에도 좋고 메이크업도 너무 쉽게 지워지더라구요! 나는 다시 살 것이다!
