source,product,star_rating,date,raw_text,unigram,bigram
anua_translated,,1.0 out of 5 stars,Reviewed i,안녕 나는 보통 리뷰를 쓰지 않습니다 이게 내 첫 번째야 하지만 이것으로 인해 피부가 얼마나 안 좋아졌는지 하나 써야 했어요 저는 TikTok에서 이 제품이 모두에게 잘 작동하고 유리 피부를 가지고 있다는 소식을 듣고 약 3주 전에 이것을 사용하기 시작했습니다 하루에 2번씩 꾸준히 사용하고 있어요 처음 사용한 날 피부가 정말 놀라웠고 정말 좋아 보였는데 계속 사용하면서 피부가 위에 올려놓은 사진처럼 보이기 시작했어요 두 번째 사진은 세안 후의 저의 모습입니다 나,"['리뷰', '피부', '제품', '모두', '작동', '유리', '피부', '소식', '사용', '시작', '하루', '사용', '처음', '사용', '피부', '사용', '피부', '사진', '시작', '사진', '세안', '모습']","['리뷰_피부', '피부_제품', '제품_모두', '모두_작동', '작동_유리', '유리_피부', '피부_소식', '소식_사용', '사용_시작', '시작_하루', '하루_사용', '사용_처음', '처음_사용', '사용_피부', '피부_사용', '사용_피부', '피부_사진', '사진_시작', '시작_사진', '사진_세안', '세안_모습']"
anua_translated,,1.0 out of 5 stars,Reviewed i,이것은 내가 지금까지 시도한 최악의 제품입니다 나는 평생 동안 깨끗한 피부를 가졌고 생리할 때만 발진이 생기지만 그 외에는 피부가 깨끗합니다 이 제품을 사용한 후 다음날 일어났더니 얼굴에 햇볕에 탄 것 같은 느낌이 들었습니다 이것은 며칠 동안 사라지지 않았습니다 화상이 가라앉은 후 나는 낭성 여드름을 발견하고 턱 코 이마 전체에 작은 돌기가 나타났습니다 이제 거의 3주가 지나면서 내 피부는 보기에도 좋지 않고 기분도 좋지 않습니다,"['지금', '시도', '최악', '제품', '평생', '동안', '피부', '생리', '발진', '피부', '제품', '사용', '다음', '얼굴', '햇볕', '느낌', '며칠', '동안', '화상', '여드름', '발견', '이마', '전체', '돌기', '피부', '기분']","['지금_시도', '시도_최악', '최악_제품', '제품_평생', '평생_동안', '동안_피부', '피부_생리', '생리_발진', '발진_피부', '피부_제품', '제품_사용', '사용_다음', '다음_얼굴', '얼굴_햇볕', '햇볕_느낌', '느낌_며칠', '며칠_동안', '동안_화상', '화상_여드름', '여드름_발견', '발견_이마', '이마_전체', '전체_돌기', '돌기_피부', '피부_기분']"
anua_translated,,1.0 out of 5 stars,Reviewed i,나는 여드름에 도움이 되도록 이중 클렌징을 시도해보고 싶었기 때문에 이것을 구입했습니다 도착한 후 성분 페이지를 다시 확인하기로 결정했고 주성분인 Ethylhexyl Palmitate가 코메도제닉 모공 막힘 이라는 것을 확인했습니다 이 제품은 다른 피부 문제에도 효과가 있는 것 같지만 성분 목록과 확실히 일치하지 않는데 비코메도제닉이라고 광고하지 않았으면 좋겠습니다,"['여드름', '이중', '클렌징', '시도', '구입', '도착', '성분', '페이지', '확인', '결정', '성분', '코메도제닉', '모공', '확인', '제품', '피부', '문제', '효과', '성분', '목록', '일치', '비코메도제닉']","['여드름_이중', '이중_클렌징', '클렌징_시도', '시도_구입', '구입_도착', '도착_성분', '성분_페이지', '페이지_확인', '확인_결정', '결정_성분', '성분_코메도제닉', '코메도제닉_모공', '모공_확인', '확인_제품', '제품_피부', '피부_문제', '문제_효과', '효과_성분', '성분_목록', '목록_일치', '일치_비코메도제닉']"
anua_translated,,2.0 out of 5 stars,Reviewed i,장점 제가 사용해 본 다른 오일 클렌저에 비해 포뮬러가 두꺼워서 씻을 때 손 얼굴에 더 쉽게 남아 있습니다 포뮬라는 부드러운 느낌 단점 포뮬라가 메이크업을 잘 제거하지 못하기 때문에 너무 부드럽습니다 내 생각에 오일 클렌저는 주로 메이크업 등 유성 제품을 제거하는 목적으로 사용되기 때문에 이것이 나에게는 큰 단점이다 또한 얼굴에 약간의 오일 잔여물이 남는데 이는 보습으로 간주될 수 있지만 나에게는 그것이 아니라는 사실에 영향을 받습니다,"['장점', '사용', '오일', '클렌저', '포뮬러', '얼굴', '포뮬라', '느낌', '단점', '포뮬라', '메이크업', '제거', '생각', '오일', '클렌저', '메이크업', '유성', '제품', '제거', '목적', '사용', '단점', '얼굴', '오일', '잔여', '보습', '간주', '사실', '영향']","['장점_사용', '사용_오일', '오일_클렌저', '클렌저_포뮬러', '포뮬러_얼굴', '얼굴_포뮬라', '포뮬라_느낌', '느낌_단점', '단점_포뮬라', '포뮬라_메이크업', '메이크업_제거', '제거_생각', '생각_오일', '오일_클렌저', '클렌저_메이크업', '메이크업_유성', '유성_제품', '제품_제거', '제거_목적', '목적_사용', '사용_단점', '단점_얼굴', '얼굴_오일', '오일_잔여', '잔여_보습', '보습_간주', '간주_사실', '사실_영향']"
anua_translated,,2.0 out of 5 stars,Reviewed i,이 오일 클렌저는 내가 기대했던 것에 부응하지 않습니다 실제로 리뷰를 쓰기 전 3주 정도 사용해봤습니다 장점 1 사용 후 피부가 촉촉해졌어요 세타필로 2차 세안해요 2 피부가 깨끗해진 느낌이 들었습니다 단점 1 피부가 예전보다 더 안 좋아졌어요 여드름이 심해서요 2 사용중이나 유화후 블랙헤드나 화이트헤드가 전혀 나오지 않습니다 3 모공이 별로 줄어들지 않는다 4 현재 사용하기 전 화이트헤드가 더 많이 발생하고 있습니다 이 항목의 경우,"['오일', '클렌저', '기대', '부응', '리뷰', '정도', '사용', '장점', '사용', '피부', '세타필', '세안', '피부', '느낌', '단점', '피부', '예전', '여드름', '사용', '유화', '블랙', '헤드', '화이트헤드', '모공', '사용', '화이트헤드', '발생', '항목', '경우']","['오일_클렌저', '클렌저_기대', '기대_부응', '부응_리뷰', '리뷰_정도', '정도_사용', '사용_장점', '장점_사용', '사용_피부', '피부_세타필', '세타필_세안', '세안_피부', '피부_느낌', '느낌_단점', '단점_피부', '피부_예전', '예전_여드름', '여드름_사용', '사용_유화', '유화_블랙', '블랙_헤드', '헤드_화이트헤드', '화이트헤드_모공', '모공_사용', '사용_화이트헤드', '화이트헤드_발생', '발생_항목', '항목_경우']"
anua_translated,,2.0 out of 5 stars,Reviewed i,처음 제품을 사용했을 때 눈에 띄는 여드름 한두 개와 블랙헤드 몇 개를 제외하면 피부가 비교적 깨끗했습니다 다른 분들 후기를 보고 모공 속 피지와 블랙헤드 제거에 도움이 된다고 해서 구입했어요 문제가 있는 부위 턱 뺨 코 에 사용한 후에는 기존 여드름과의 즉각적인 차이점을 발견하지 못했고 대부분의 세안을 통해 건조한 피부 세포가 제거되었다는 점만 언급했습니다 다음날 나는 전날보다 훨씬 더 많은 것을 깨뜨렸다 나는 가지고 있었다,"['처음', '제품', '사용', '여드름', '블랙', '헤드', '제외', '피부', '비교', '후기', '모공', '피지', '블랙', '헤드', '제거', '구입', '문제', '부위', '사용', '기존', '여드름', '즉각', '차이점', '발견', '대부분', '세안', '건조', '피부', '세포', '제거', '언급', '다음', '전날']","['처음_제품', '제품_사용', '사용_여드름', '여드름_블랙', '블랙_헤드', '헤드_제외', '제외_피부', '피부_비교', '비교_후기', '후기_모공', '모공_피지', '피지_블랙', '블랙_헤드', '헤드_제거', '제거_구입', '구입_문제', '문제_부위', '부위_사용', '사용_기존', '기존_여드름', '여드름_즉각', '즉각_차이점', '차이점_발견', '발견_대부분', '대부분_세안', '세안_건조', '건조_피부', '피부_세포', '세포_제거', '제거_언급', '언급_다음', '다음_전날']"
anua_translated,,2.0 out of 5 stars,Reviewed i,매우 가볍고 피부에 닿는 느낌이 좋고 메이크업이 지워지지만 블랙헤드는 여전히 보입니다 지난번 오일 클렌저 사용으로 블랙헤드가 눈에 띄게 줄어들었기 때문에 같은 효과를 바랐지만 실망했습니다,"['피부', '느낌', '메이크업', '블랙', '헤드', '지난번', '오일', '클렌저', '사용', '블랙', '헤드', '효과', '실망']","['피부_느낌', '느낌_메이크업', '메이크업_블랙', '블랙_헤드', '헤드_지난번', '지난번_오일', '오일_클렌저', '클렌저_사용', '사용_블랙', '블랙_헤드', '헤드_효과', '효과_실망']"
anua_translated,,2.0 out of 5 stars,Reviewed i,나는 차이를 느끼지 못했고 여전히 검은 반점이 있고 정말 마음에 들지 않았고 작동하지 않습니다 나는 이 브랜드에서 두 개의 제품을 구입했는데 다소 비싸다는 것 외에 약속한 대로 이행하는 것을 본 적이 없습니다,"['차이', '반점', '마음', '작동', '제품', '구입', '약속', '이행']","['차이_반점', '반점_마음', '마음_작동', '작동_제품', '제품_구입', '구입_약속', '약속_이행']"
anua_translated,,2.0 out of 5 stars,Reviewed i,바로 부작용이 없었기 때문에 몇 주 동안 사용하다가 점차 뾰루지와 발진이 생기기 시작했습니다 나는 모든 것을 중단하고 치료를 위해 피부과에 가야 할 정도로 심각해질 때까지 그것이 여드름의 원인이라는 것을 깨닫지 못했습니다 리뷰를 읽어보니 올리브 오일은 이미 여드름이 나기 쉬운 사람이나 지성 복합성 피부 타입을 가진 사람들에게는 좋은 오일이 아닌 것으로 나타났습니다 배운 내용 오일 클렌저에 어떤 종류의 오일이 사용되었는지 확인하고,"['부작용', '동안', '사용', '뾰루지', '발진', '시작', '중단', '정도', '여드름', '원인', '리뷰', '올리브', '오일', '여드름', '사람', '지성', '복합', '피부', '타입', '사람', '오일', '내용', '오일', '클렌저', '종류', '오일', '사용', '확인']","['부작용_동안', '동안_사용', '사용_뾰루지', '뾰루지_발진', '발진_시작', '시작_중단', '중단_정도', '정도_여드름', '여드름_원인', '원인_리뷰', '리뷰_올리브', '올리브_오일', '오일_여드름', '여드름_사람', '사람_지성', '지성_복합', '복합_피부', '피부_타입', '타입_사람', '사람_오일', '오일_내용', '내용_오일', '오일_클렌저', '클렌저_종류', '종류_오일', '오일_사용', '사용_확인']"
anua_translated,,2.0 out of 5 stars,Reviewed i,아누아 하트리프 포어 컨트롤 클렌징 오일은 사랑스럽고 상쾌한 향과 가벼운 질감으로 사용하기 즐겁지만 모든 피부 타입에 이상적이지는 않을 수 있습니다 하트잎 추출물과 순한 오일 포뮬러는 메이크업과 블랙헤드를 클렌징하고 제거하는 데 도움이 되도록 고안되었지만 안타깝게도 이 제품은 여드름이 나거나 민감한 피부에 너무 풍부하여 잠재적으로 여드름이 발생할 수 있습니다 클렌징 오일은 메이크업과 노폐물을 녹이는 데 효과적이지만 피부가,"['아누아', '하트리프', '포어', '컨트롤', '클렌징', '오일', '사랑', '질감', '사용', '피부', '타입', '이상', '하트', '추출물', '오일', '포뮬러', '메이크업', '블랙', '헤드', '클렌징', '제거', '고안', '제품', '여드름', '피부', '잠재', '여드름', '발생', '클렌징', '오일', '메이크업', '노폐물', '효과', '피부']","['아누아_하트리프', '하트리프_포어', '포어_컨트롤', '컨트롤_클렌징', '클렌징_오일', '오일_사랑', '사랑_질감', '질감_사용', '사용_피부', '피부_타입', '타입_이상', '이상_하트', '하트_추출물', '추출물_오일', '오일_포뮬러', '포뮬러_메이크업', '메이크업_블랙', '블랙_헤드', '헤드_클렌징', '클렌징_제거', '제거_고안', '고안_제품', '제품_여드름', '여드름_피부', '피부_잠재', '잠재_여드름', '여드름_발생', '발생_클렌징', '클렌징_오일', '오일_메이크업', '메이크업_노폐물', '노폐물_효과', '효과_피부']"
anua_translated,,2.0 out of 5 stars,Reviewed i,좋은 클렌저이지만 확실히 무향은 아닙니다 설명에는 무향이라고 몇 번 표시했지만 향이 매우 강하기 때문에 정말 실망스러웠습니다,"['클렌저', '표시', '실망']","['클렌저_표시', '표시_실망']"
anua_translated,,2.0 out of 5 stars,Reviewed i,그것은 나에게 효과가 없었고 내 얼굴에 부작용이 있었고 내 얼굴에 여드름이 가득 차기 시작했습니다 지성 피부에 권장되지 않기 때문이라는 것을 이해하지만 나중에 이것을 알았습니다,"['효과', '얼굴', '부작용', '얼굴', '여드름', '시작', '지성', '피부', '권장', '이해', '나중']","['효과_얼굴', '얼굴_부작용', '부작용_얼굴', '얼굴_여드름', '여드름_시작', '시작_지성', '지성_피부', '피부_권장', '권장_이해', '이해_나중']"
anua_translated,,2.0 out of 5 stars,Reviewed i,이 제품은 나에게 적합하지 않았습니다 저는 얼굴에 습진이 있는데 이 제품은 피부에 정말 자극이 되었어요 나는 여러 가지 다른 얼굴 조합을 시도했지만 궁극적으로 내 일상에서 이 단계를 제거한 후에는 더 이상 자극이 없습니다,"['제품', '적합', '얼굴', '습진', '제품', '피부', '자극', '얼굴', '조합', '시도', '궁극', '일상', '단계', '제거', '이상', '자극']","['제품_적합', '적합_얼굴', '얼굴_습진', '습진_제품', '제품_피부', '피부_자극', '자극_얼굴', '얼굴_조합', '조합_시도', '시도_궁극', '궁극_일상', '일상_단계', '단계_제거', '제거_이상', '이상_자극']"
anua_translated,,2.0 out of 5 stars,Reviewed i,더블 클렌징에 사용한 직후에는 기분이 좋았으나 다음 날 저와 딸은 심하게 헤어졌습니다 일주일 뒤에 다시 시도해봐도 마찬가지 결과였습니다 이제 쓰레기가 된 것 같아요,"['더블', '클렌징', '사용', '직후', '기분', '다음', '일주일', '시도', '마찬가지', '결과', '쓰레기']","['더블_클렌징', '클렌징_사용', '사용_직후', '직후_기분', '기분_다음', '다음_일주일', '일주일_시도', '시도_마찬가지', '마찬가지_결과', '결과_쓰레기']"
anua_translated,,2.0 out of 5 stars,Reviewed i,제가 여드름성 피부가 아니었다면 이 제품을 좋아했을 것 같아요 폐쇄형 화장품을 받기 시작한 지 한두 달이 될 때까지는 먼지와 블랙헤드까지 제거되는 것 같은 느낌이 들었습니다 예전엔 피부가 너무 깨끗했는데 요즘은 트러블과 막힌 모공 때문에 고민이에요,"['여드름', '피부', '제품', '폐쇄', '시작', '먼지', '블랙', '헤드', '제거', '느낌', '예전', '피부', '요즘', '트러블', '모공', '고민']","['여드름_피부', '피부_제품', '제품_폐쇄', '폐쇄_시작', '시작_먼지', '먼지_블랙', '블랙_헤드', '헤드_제거', '제거_느낌', '느낌_예전', '예전_피부', '피부_요즘', '요즘_트러블', '트러블_모공', '모공_고민']"
anua_translated,,2.0 out of 5 stars,Reviewed i,처음에는 타차 카멜리아 오일로 더블 클렌징을 시작한 다음 스킨 1004 센텔라 클렌징 오일 다른 제품과 함께 배송된 미니 사이즈 을 사용했습니다 새 제품을 구입할 때가 되었을 때 이것이 전 세계적으로 사랑받는 옵션이라는 것을 알았고 저는 아누아 하트리프 토너를 좋아합니다 이러한 요소들과 더불어 가장 저렴한 옵션이라는 점을 고려하여 구매했습니다 처음에는 가벼운 느낌이 너무 좋았어요 센텔라 라이트 오일이 생각나고 메이크업도 지워지고 물 사용 전 피부가 보송보송해졌어요,"['처음', '카멜리아', '오일', '더블', '클렌징', '시작', '다음', '스킨', '클렌징', '오일', '제품', '배송', '미니', '사이즈', '사용', '제품', '구입', '세계', '사랑', '아누아', '하트리프', '토너', '요소', '고려', '구매', '처음', '느낌', '센텔라', '라이트', '오일', '메이크업', '사용', '피부']","['처음_카멜리아', '카멜리아_오일', '오일_더블', '더블_클렌징', '클렌징_시작', '시작_다음', '다음_스킨', '스킨_클렌징', '클렌징_오일', '오일_제품', '제품_배송', '배송_미니', '미니_사이즈', '사이즈_사용', '사용_제품', '제품_구입', '구입_세계', '세계_사랑', '사랑_아누아', '아누아_하트리프', '하트리프_토너', '토너_요소', '요소_고려', '고려_구매', '구매_처음', '처음_느낌', '느낌_센텔라', '센텔라_라이트', '라이트_오일', '오일_메이크업', '메이크업_사용', '사용_피부']"
anua_translated,,2.0 out of 5 stars,Reviewed i,구매하기 전에 더 많은 조사를 했어야 했는데요 메이크업 지우는 부분이 별로 좋지 않아서 두 번 세안해도 눈이 너구리처럼 생길 것 같아요 건조하진 않은데 향이 은은하게 나네요 민감한 피부를 화나게하지는 않았지만 향기가 남아 있습니다,"['구매', '조사', '메이크업', '부분', '세안', '너구리', '건조', '피부', '향기']","['구매_조사', '조사_메이크업', '메이크업_부분', '부분_세안', '세안_너구리', '너구리_건조', '건조_피부', '피부_향기']"
anua_translated,,2.0 out of 5 stars,Reviewed i,예민하신 분들은 본 제품이 건조해지거나 가려움증을 유발할 수 있으며 피부가 붉어지고 부어오르는 현상이 발생할 수 있으므로 주의하시기 바랍니다,"['제품', '건조', '가려움증', '유발', '피부', '현상', '발생', '주의']","['제품_건조', '건조_가려움증', '가려움증_유발', '유발_피부', '피부_현상', '현상_발생', '발생_주의']"
anua_translated,,2.0 out of 5 stars,Reviewed i,나는 이 클렌징 오일에 대해 많은 좋은 이야기를 들었고 블랙헤드가 꽤 잘 제거되었습니다 클렌징할 때 손가락 끝으로 롤링하는 것만으로 느낄 수 있었습니다 그러나 나는 항상 오일 기반 클렌저를 수성 클렌저로 후속 조치했지만 여전히 나를 깨뜨릴 수 있었습니다 이사하면서 두 번 모두 내 인생에서 두 번만 경험한 적이 있는 일종의 곰팡이 여드름과 같았습니다 피부가 환경에 적응하는 것 같아서 시간이 지나면 피부도 적응될 거라 생각했어요,"['클렌징', '오일', '이야기', '블랙', '헤드', '제거', '클렌징', '손가락', '롤링', '오일', '기반', '클렌저', '수성', '클렌저', '후속', '조치', '이사', '인생', '경험', '일종', '곰팡이', '여드름', '피부', '환경', '적응', '시간', '피부', '적응', '생각']","['클렌징_오일', '오일_이야기', '이야기_블랙', '블랙_헤드', '헤드_제거', '제거_클렌징', '클렌징_손가락', '손가락_롤링', '롤링_오일', '오일_기반', '기반_클렌저', '클렌저_수성', '수성_클렌저', '클렌저_후속', '후속_조치', '조치_이사', '이사_인생', '인생_경험', '경험_일종', '일종_곰팡이', '곰팡이_여드름', '여드름_피부', '피부_환경', '환경_적응', '적응_시간', '시간_피부', '피부_적응', '적응_생각']"
anua_translated,,2.0 out of 5 stars,Reviewed i,나는 이것을 3병을 썼고 그것을 좋아했고 결코 나를 부러뜨리지 않았으며 메이크업이나 자외선 차단제를 훌륭하게 제거했으며 특히 피지 필라멘트를 정말 잘 제거했습니다 다른 병에는 그렇지 않은데 이 병에는 vit e 포함 이라고 적혀 있는 것을 발견했습니다 내가 잘못 주문한 게 아닐까 싶었는데 모든 것이 이전 병과 똑같아 보였고 이 주문 페이지에는 내가 4번 주문했다고 나와 있습니다 나는 몇 년 만에 최악의 상태로 심하게 트러블이 나기 시작했고 제거를 통해 이 클렌저가 원인이라는 것을 알게 되었습니다 에이,"['메이크업', '자외선', '차단제', '제거', '피지', '필라멘트', '제거', '포함', '발견', '주문', '이전', '주문', '페이지', '주문', '최악', '상태', '트러블', '시작', '제거', '클렌저', '원인']","['메이크업_자외선', '자외선_차단제', '차단제_제거', '제거_피지', '피지_필라멘트', '필라멘트_제거', '제거_포함', '포함_발견', '발견_주문', '주문_이전', '이전_주문', '주문_페이지', '페이지_주문', '주문_최악', '최악_상태', '상태_트러블', '트러블_시작', '시작_제거', '제거_클렌저', '클렌저_원인']"
anua_translated,,2.0 out of 5 stars,Reviewed i,이 제품은 이상하게 여드름이 많이 발생하는 것이 아니라 매우 크고 고통스러운 여드름이 발생했습니다 나는 모공 속의 쓰레기를 청소하는 어떤 도움도 느끼지 못했습니다 공개하자면 저는 제품의 변화를 싫어하는 예민한 피부를 가지고 있습니다 내 얼굴은 턱에 블랙헤드 아마도 나만 눈에 띌 정도 가 있는 습진과 홍반 문제가 있는 복합성 피부입니다,"['제품', '이상', '여드름', '발생', '고통', '여드름', '발생', '모공', '쓰레기', '청소', '공개', '제품', '변화', '피부', '얼굴', '블랙', '헤드', '정도', '습진', '홍반', '문제', '복합', '피부']","['제품_이상', '이상_여드름', '여드름_발생', '발생_고통', '고통_여드름', '여드름_발생', '발생_모공', '모공_쓰레기', '쓰레기_청소', '청소_공개', '공개_제품', '제품_변화', '변화_피부', '피부_얼굴', '얼굴_블랙', '블랙_헤드', '헤드_정도', '정도_습진', '습진_홍반', '홍반_문제', '문제_복합', '복합_피부']"
anua_translated,,2.0 out of 5 stars,Reviewed i,나는 그것이 제품이 약속하는 것에 별로 도움이 되지 않았고 그것이 나에게 여드름을 일으켰다고 느낀다,"['제품', '약속', '여드름']","['제품_약속', '약속_여드름']"
anua_translated,,2.0 out of 5 stars,Reviewed i,한국 스킨케어를 써보고 싶어서 신났는데 이 제품은 제 피부에 너무 과했어요 후기가 좋아서 구매했는데 효과가 별로 없었어요 2주 정도 사용해보니 피부 장벽이 무너져 예전 루틴으로 돌아왔습니다 내 생각엔 심장잎이 내 피부에 너무 강하다고 생각해요,"['한국', '제품', '피부', '후기', '구매', '효과', '정도', '사용', '피부', '장벽', '예전', '루틴', '생각', '심장', '피부', '생각']","['한국_제품', '제품_피부', '피부_후기', '후기_구매', '구매_효과', '효과_정도', '정도_사용', '사용_피부', '피부_장벽', '장벽_예전', '예전_루틴', '루틴_생각', '생각_심장', '심장_피부', '피부_생각']"
anua_translated,,2.0 out of 5 stars,Reviewed i,오일은 액체이므로 빠르게 퍼지고 눈에 불쾌하며 필름이 눈에 남아 10 중 6으로 씻어냅니다 그리고 펌프는 그다지 편리하지 않습니다,"['오일', '액체', '필름', '펌프', '편리']","['오일_액체', '액체_필름', '필름_펌프', '펌프_편리']"
anua_translated,,2.0 out of 5 stars,Reviewed i,처음 11월에 첫 병을 구입했을 때 모든 것이 좋았고 얼굴이 맑고 깨끗해진 느낌이 들었습니다 지금은 턱선과 목이 부러졌습니다 평생 이렇게 심한 여드름이 있었던 적은 없었습니다 유일한 차이점은 이 제품입니다,"['처음', '구입', '얼굴', '느낌', '지금', '평생', '여드름', '유일', '차이점', '제품']","['처음_구입', '구입_얼굴', '얼굴_느낌', '느낌_지금', '지금_평생', '평생_여드름', '여드름_유일', '유일_차이점', '차이점_제품']"
anua_translated,,2.0 out of 5 stars,Reviewed i,나는 지성 여드름 피부를 가지고 있습니다 나는 그것을 통제하고 있으며 스킨 케어 루틴으로 발진이 거의 보이지 않습니다 모공 속 메이크업이 잘 지워지고 모공 사이즈에도 도움이 될 것 같아 구매했어요 제품은 사용감이 간편하고 사용중과 직후에는 좋았으나 처음 사춘기를 겪을 때보다 트러블이 심해지고 일주일 넘게 낫는 증상이 있었습니다 나는 깊고 화난 여드름을 말하고 있습니다 그 중 너무 많은 것들이 있었고 내가 평소에 헤어지지 않는 곳과 내가 함께 지내는 곳에도있었습니다,"['지성', '여드름', '피부', '통제', '스킨', '케어', '루틴', '발진', '모공', '메이크업', '모공', '사이즈', '구매', '제품', '사용', '사용', '직후', '처음', '사춘기', '트러블', '일주일', '증상', '여드름', '평소']","['지성_여드름', '여드름_피부', '피부_통제', '통제_스킨', '스킨_케어', '케어_루틴', '루틴_발진', '발진_모공', '모공_메이크업', '메이크업_모공', '모공_사이즈', '사이즈_구매', '구매_제품', '제품_사용', '사용_사용', '사용_직후', '직후_처음', '처음_사춘기', '사춘기_트러블', '트러블_일주일', '일주일_증상', '증상_여드름', '여드름_평소']"
anua_translated,,2.0 out of 5 stars,Reviewed i,이 제품이 좋다는 얘기를 많이 들어서 정말 갖고 싶었어요 잘 지워지지 않는 메이크업 특히 아이라이너를 지울 때 정말 좋습니다 건조한 피부에 샤워하기 전에 사용하는 것이 가장 좋습니다 얼마 동안 사용한 후에 나는 이 제품이 작은 화이트헤드로 인해 많이 트러블이 발생한다는 것을 깨달았습니다 알아내는 데 시간이 좀 걸렸고 스킨 케어 루틴에서 항목을 제거한 후 나를 여드름으로 만든 것이 바로 이 제품이라는 것을 깨달았습니다,"['제품', '얘기', '메이크업', '아이라이너', '건조', '피부', '샤워', '사용', '얼마', '동안', '사용', '제품', '화이트헤드', '트러블', '발생', '시간', '스킨', '케어', '루틴', '항목', '제거', '여드름', '제품']","['제품_얘기', '얘기_메이크업', '메이크업_아이라이너', '아이라이너_건조', '건조_피부', '피부_샤워', '샤워_사용', '사용_얼마', '얼마_동안', '동안_사용', '사용_제품', '제품_화이트헤드', '화이트헤드_트러블', '트러블_발생', '발생_시간', '시간_스킨', '스킨_케어', '케어_루틴', '루틴_항목', '항목_제거', '제거_여드름', '여드름_제품']"
anua_translated,,2.0 out of 5 stars,Reviewed i,이것은 아마도 내가 가장 많이 들었던 오일 클렌저일 것입니다 많은 사람들에게 효과가 있을 수 있지만 나에게는 효과가 없었으며 이것을 사용하기 시작했을 때 반대 반응을 보였습니다 내 피부는 민감하고 여드름이 나기 쉽고 방금 스킨 케어 루틴에 오일 클렌저를 사용하기 시작했지만 일주일 정도 후에 볼에 발진이 생겼습니다 내 일상과 피부에 새로운 것이기 때문에 통과될 것이라고 생각했지만 몇 주가 지나도 그렇지 않았고 여기저기에 여드름이 계속 생겼습니다 중단한 이후로 여드름이 진정되었습니다 그건 사야,"['오일', '클렌저', '사람', '효과', '효과', '사용', '시작', '반대', '반응', '피부', '여드름', '스킨', '케어', '루틴', '오일', '클렌저', '사용', '시작', '일주일', '정도', '발진', '일상', '피부', '통과', '생각', '여기저기', '여드름', '중단', '이후', '여드름', '진정']","['오일_클렌저', '클렌저_사람', '사람_효과', '효과_효과', '효과_사용', '사용_시작', '시작_반대', '반대_반응', '반응_피부', '피부_여드름', '여드름_스킨', '스킨_케어', '케어_루틴', '루틴_오일', '오일_클렌저', '클렌저_사용', '사용_시작', '시작_일주일', '일주일_정도', '정도_발진', '발진_일상', '일상_피부', '피부_통과', '통과_생각', '생각_여기저기', '여기저기_여드름', '여드름_중단', '중단_이후', '이후_여드름', '여드름_진정']"
anua_translated,,2.0 out of 5 stars,Reviewed i,괜찮았는데 피부에 안맞았어요,['피부'],[]
anua_translated,,2.0 out of 5 stars,Reviewed i,매번 나를 탈옥하게 만듭니다,['탈옥'],[]
anua_translated,,2.0 out of 5 stars,Reviewed i,이 제품은 순하고 어느 정도 목적을 달성했습니다 저는 이 제품을 이중세안하고 메이크업을 구체적으로 지우려고 구매했습니다 이것은 내 얼굴의 화장을 제거했지만 내 마스카라는 전혀 잘 제거되지 않았습니다 3번의 이중 세척이 필요하지만 여전히 마스카라가 남아 있습니다 마스카라도 워터프루프가 아니었어요 그리고 보통 클렌징밤을 사용하면 여드름 예방에 엄청나게 도움이 되지만 클렌징밤만큼 여드름 예방에는 도움이 되지 않았습니다 제품은 끔찍하지 않았지만 그렇지 않았습니다,"['제품', '정도', '목적', '달성', '제품', '이중', '세안', '메이크업', '구체', '구매', '얼굴', '화장', '제거', '마스카라', '제거', '이중', '세척', '필요', '마스카라', '마스카라', '워터프루프', '클렌징', '사용', '여드름', '예방', '클렌징', '여드름', '예방', '제품']","['제품_정도', '정도_목적', '목적_달성', '달성_제품', '제품_이중', '이중_세안', '세안_메이크업', '메이크업_구체', '구체_구매', '구매_얼굴', '얼굴_화장', '화장_제거', '제거_마스카라', '마스카라_제거', '제거_이중', '이중_세척', '세척_필요', '필요_마스카라', '마스카라_마스카라', '마스카라_워터프루프', '워터프루프_클렌징', '클렌징_사용', '사용_여드름', '여드름_예방', '예방_클렌징', '클렌징_여드름', '여드름_예방', '예방_제품']"
